Txhash,BlockTimeUnix,BlockTime,Fee(SOL),TokenAccount,ChangeType,ChangeAmount,PreBalancer,PostBalancer,TokenAddress,TokenDecimals,TokenMultiplier
4cyG9Hjkpv8FFrZMWumaExeqwjmaS6eESGLUov61SEPBm7v9GmFeB3taj4g2FFb7JgwiRRhDxaxjXK6WALARHxwj,1754147082,2025-08-02T17:04:42,1e-05,4xLmxHNVDrn81otniiGMVW6dvhi66qeKkkJ3Ph9sGf4j,inc,2028280,207881211227,207883239507,So11111111111111111111111111111111111111111,9,1.0
3EFjuJb5GaMvjayHv1HNV9tuj1ZBQkxyFCdmT5VaGyymZQ7xRqbT1KtU5fQ3X8JgLmZHzQwyoMwwrmpYux3NZZ1w,1754147082,2025-08-02T17:04:42,1e-05,4xLmxHNVDrn81otniiGMVW6dvhi66qeKkkJ3Ph9sGf4j,inc,6106840,207875104387,207881211227,So11111111111111111111111111111111111111111,9,1.0
22wqShmp52Athe5sKis9oJWYUJs1ozZ34GnfC26t2fiuo3aBNiZFbTxoiByXuW2xnKySB76QgRuNquiB5qp2qYHV,1754147082,2025-08-02T17:04:42,1e-05,4xLmxHNVDrn81otniiGMVW6dvhi66qeKkkJ3Ph9sGf4j,inc,4067559,207871036827,207875104387,So11111111111111111111111111111111111111111,9,1.0
4V2u8M6Sfe91jSbTtCh3tLfQqUQrHToHrsQgWYYoScZvBxQyi9J79xpG1fUWikJLyUBy2TFddkqr5vmF1HhvDphf,1754147081,2025-08-02T17:04:41,1e-05,4xLmxHNVDrn81otniiGMVW6dvhi66qeKkkJ3Ph9sGf4j,inc,2028280,207869008547,207871036827,So11111111111111111111111111111111111111111,9,1.0
3fCSRZwrtnzs6agRdfPNhsywyRUy4HQUncFZpm55LE9hrPn3zFRBVRAcGnuFjoZBP9mNjCTtU7PcKsf8pZCcgpWo,1754147081,2025-08-02T17:04:41,1e-05,4xLmxHNVDrn81otniiGMVW6dvhi66qeKkkJ3Ph9sGf4j,inc,4067559,207864940987,207869008547,So11111111111111111111111111111111111111111,9,1.0
5R7ohnPQYgggRRxJQrWL1BfyJZCxXNBtnq3qdo7pajzvB9vPntbSZkCR5oKAZb4sE3Y241bGLvCVXwsnVRXdDHJ8,1754147081,2025-08-02T17:04:41,1e-05,4xLmxHNVDrn81otniiGMVW6dvhi66qeKkkJ3Ph9sGf4j,inc,2028280,207862912707,207864940987,So11111111111111111111111111111111111111111,9,1.0
kyHUjJeYkuv5q899CykrDoNif2W8rbEMHARgefJpMksrugrZWesKT3FS74Xw7vAX1bH3Sm7Fjw8sWkqLvFK4N5H,1754147080,2025-08-02T17:04:40,1e-05,4xLmxHNVDrn81otniiGMVW6dvhi66qeKkkJ3Ph9sGf4j,inc,4067559,207858845147,207862912707,So11111111111111111111111111111111111111111,9,1.0
4S5hgrXyNq5YULvvhfeJjkzFXpWmJWjKtCD2QVkYSK5dmj4xhAcsSi4yoHLK9kM7oL1Q1LPxLgCATTaUhJheYFxo,1754147080,2025-08-02T17:04:40,1e-05,4xLmxHNVDrn81otniiGMVW6dvhi66qeKkkJ3Ph9sGf4j,inc,2028280,207856816867,207858845147,So11111111111111111111111111111111111111111,9,1.0
2kJsbmkKfXEHD6LayXediihoEhcBH92niW1sqVXtpaSjitBW2vjk1sbNwfjcBkTUBPgFqYgbvaib1gUWHiV2vrcd,1754147080,2025-08-02T17:04:40,1e-05,4xLmxHNVDrn81otniiGMVW6dvhi66qeKkkJ3Ph9sGf4j,inc,4067559,207852749307,207856816867,So11111111111111111111111111111111111111111,9,1.0
eExNToXq9g3QZWBnRSrWekKyZpTHC6egAigM7RD8BmMfs3aZ7C2xwNS8imTfJEQAd72TAUzy88ah1SS52m3dRrD,1754147080,2025-08-02T17:04:40,1e-05,4xLmxHNVDrn81otniiGMVW6dvhi66qeKkkJ3Ph9sGf4j,inc,2028280,207850721027,207852749307,So11111111111111111111111111111111111111111,9,1.0
577texsjqwfUDXs4qvGkoCc9LSRMHRhR2iko4un1fVQsMNAVyQUFEerUJiwYnHJxATqPm6Sx7DC9rzNk8XWfoxew,1754147079,2025-08-02T17:04:39,1e-05,4xLmxHNVDrn81otniiGMVW6dvhi66qeKkkJ3Ph9sGf4j,inc,4067559,207846653467,207850721027,So11111111111111111111111111111111111111111,9,1.0
53iUTB5uZxcFHvw9eMRkufcx9M7Gvbsp4mET8drzYHVqfqnoNBPjeKXaZu4VvGKRVAw8v7Nyy4Tz9N31GXmX7Aww,1754147078,2025-08-02T17:04:38,1e-05,4xLmxHNVDrn81otniiGMVW6dvhi66qeKkkJ3Ph9sGf4j,inc,4067560,207842585907,207846653467,So11111111111111111111111111111111111111111,9,1.0
5mterJRt8v93D6bcYRY2R5Ytgfb27KcuAK7CkiCaXPkAUx9Jxf8Eo3C7SHvJfLBMNwgnD7iMSGHbyxPDoxay4eLg,1754147077,2025-08-02T17:04:37,1e-05,4xLmxHNVDrn81otniiGMVW6dvhi66qeKkkJ3Ph9sGf4j,inc,2028279,207840557627,207842585907,So11111111111111111111111111111111111111111,9,1.0
2YzaHG34guKsGYERKuJ4dzzu8nLtcpx9SsFAqooi99hujbvwHkNaC8rx9Xa1WLtSvWWvY3UdvqjP1hyNiSZKx2Bd,1754147077,2025-08-02T17:04:37,1e-05,4xLmxHNVDrn81otniiGMVW6dvhi66qeKkkJ3Ph9sGf4j,inc,2028280,207838529347,207840557627,So11111111111111111111111111111111111111111,9,1.0
4abxNQwtzB5q4Q5c6sWB9VtonhqW7XV9va6um41QxoomKZVrc5Bpp821PzM1BhGPbNyDWoBfgUeHACa4L8rZf1UZ,1754147077,2025-08-02T17:04:37,1e-05,4xLmxHNVDrn81otniiGMVW6dvhi66qeKkkJ3Ph9sGf4j,inc,2028279,207836501067,207838529347,So11111111111111111111111111111111111111111,9,1.0
